source_id,source_sha256,page,table,row,column,value_original,reference,verification_status
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,1,1,,PDF page 1; detected table 1; row 1; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,20,5,-63%,PDF page 23; detected table 1; row 20; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,20,6,LD,PDF page 23; detected table 1; row 20; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,20,7,1010.6,PDF page 23; detected table 1; row 20; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,20,8,796.4,PDF page 23; detected table 1; row 20; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,20,9,27%,PDF page 23; detected table 1; row 20; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,20,10,E,PDF page 23; detected table 1; row 20; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,21,1,8,PDF page 23; detected table 1; row 21; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,21,2,SANGLI,PDF page 23; detected table 1; row 21; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,21,3,2.1,PDF page 23; detected table 1; row 21; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,21,4,2.3,PDF page 23; detected table 1; row 21; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,21,5,-10%,PDF page 23; detected table 1; row 21; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,21,6,N,PDF page 23; detected table 1; row 21; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,21,7,311.2,PDF page 23; detected table 1; row 21; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,21,8,368.4,PDF page 23; detected table 1; row 21; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,21,9,-16%,PDF page 23; detected table 1; row 21; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,21,10,N,PDF page 23; detected table 1; row 21; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,22,1,9,PDF page 23; detected table 1; row 22; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,22,2,SATARA,PDF page 23; detected table 1; row 22; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,22,3,2.8,PDF page 23; detected table 1; row 22; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,22,4,3.9,PDF page 23; detected table 1; row 22; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,22,5,-29%,PDF page 23; detected table 1; row 22; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,22,6,D,PDF page 23; detected table 1; row 22; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,22,7,929.4,PDF page 23; detected table 1; row 22; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,22,8,711.2,PDF page 23; detected table 1; row 22; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,22,9,31%,PDF page 23; detected table 1; row 22; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,22,10,E,PDF page 23; detected table 1; row 22; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,23,1,10,PDF page 23; detected table 1; row 23; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,23,2,SHOLAPUR,PDF page 23; detected table 1; row 23; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,23,3,0.1,PDF page 23; detected table 1; row 23; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,23,4,2.2,PDF page 23; detected table 1; row 23; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,23,5,-94%,PDF page 23; detected table 1; row 23; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,23,6,LD,PDF page 23; detected table 1; row 23; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,23,7,157.9,PDF page 23; detected table 1; row 23; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,23,8,309.4,PDF page 23; detected table 1; row 23; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,23,9,-49%,PDF page 23; detected table 1; row 23; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,23,10,D,PDF page 23; detected table 1; row 23; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,24,1,,PDF page 23; detected table 1; row 24; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,24,2,MARATHWADA,PDF page 23; detected table 1; row 24; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,24,3,1.6,PDF page 23; detected table 1; row 24; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,24,4,3.8,PDF page 23; detected table 1; row 24; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,24,5,-57%,PDF page 23; detected table 1; row 24; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,24,6,D,PDF page 23; detected table 1; row 24; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,24,7,340.6,PDF page 23; detected table 1; row 24; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,24,8,511.1,PDF page 23; detected table 1; row 24; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,24,9,-33%,PDF page 23; detected table 1; row 24; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,24,10,D,PDF page 23; detected table 1; row 24; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,25,1,1,PDF page 23; detected table 1; row 25; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,25,2,BEED,PDF page 23; detected table 1; row 25; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,25,3,7.1,PDF page 23; detected table 1; row 25; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,25,4,3.7,PDF page 23; detected table 1; row 25; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,25,5,92%,PDF page 23; detected table 1; row 25; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,25,6,LE,PDF page 23; detected table 1; row 25; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,25,7,225.6,PDF page 23; detected table 1; row 25; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,25,8,417.2,PDF page 23; detected table 1; row 25; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,25,9,-46%,PDF page 23; detected table 1; row 25; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,25,10,D,PDF page 23; detected table 1; row 25; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,26,1,2,PDF page 23; detected table 1; row 26; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,26,2,CHHATRAPATI SAMBHAJINAGAR,PDF page 23; detected table 1; row 26; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,26,3,1.2,PDF page 23; detected table 1; row 26; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,26,4,3.6,PDF page 23; detected table 1; row 26; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,26,5,-66%,PDF page 23; detected table 1; row 26; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,26,6,LD,PDF page 23; detected table 1; row 26; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,26,7,424.3,PDF page 23; detected table 1; row 26; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,26,8,440.2,PDF page 23; detected table 1; row 26; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,26,9,-4%,PDF page 23; detected table 1; row 26; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,26,10,N,PDF page 23; detected table 1; row 26; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,27,1,3,PDF page 23; detected table 1; row 27; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,27,2,DHARASHIV,PDF page 23; detected table 1; row 27; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,27,3,0,PDF page 23; detected table 1; row 27; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,27,4,4.5,PDF page 23; detected table 1; row 27; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,27,5,-100%,PDF page 23; detected table 1; row 27; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,27,6,NR,PDF page 23; detected table 1; row 27; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,27,7,272.1,PDF page 23; detected table 1; row 27; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,27,8,426.9,PDF page 23; detected table 1; row 27; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,27,9,-36%,PDF page 23; detected table 1; row 27; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,27,10,D,PDF page 23; detected table 1; row 27; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,28,1,4,PDF page 23; detected table 1; row 28; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,28,2,HINGOLI,PDF page 23; detected table 1; row 28; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,28,3,0,PDF page 23; detected table 1; row 28; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,28,4,3.6,PDF page 23; detected table 1; row 28; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,28,5,-100%,PDF page 23; detected table 1; row 28; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,28,6,NR,PDF page 23; detected table 1; row 28; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,28,7,338.5,PDF page 23; detected table 1; row 28; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,28,8,651.1,PDF page 23; detected table 1; row 28; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,28,9,-48%,PDF page 23; detected table 1; row 28; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,23,1,28,10,D,PDF page 23; detected table 1; row 28; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,1,1,,PDF page 24; detected table 1; row 1; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,1,2,,PDF page 24; detected table 1; row 1; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,1,3,DAY: 05-09-2026,PDF page 24; detected table 1; row 1; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,1,7,PERIOD: 01-06-2026 to 05-09-2026,PDF page 24; detected table 1; row 1; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,2,1,S.No,PDF page 24; detected table 1; row 2; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,2,2,MET.SUBDIVISION/UT/STATE/DISTRICT,PDF page 24; detected table 1; row 2; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,2,3,ACTUAL(mm),PDF page 24; detected table 1; row 2; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,2,4,NORMAL(mm),PDF page 24; detected table 1; row 2; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,2,5,%DEP.,PDF page 24; detected table 1; row 2; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,2,6,CAT.,PDF page 24; detected table 1; row 2; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,2,7,ACTUAL(mm),PDF page 24; detected table 1; row 2; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,2,8,NORMAL(mm),PDF page 24; detected table 1; row 2; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,2,9,%DEP.,PDF page 24; detected table 1; row 2; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,2,10,CAT.,PDF page 24; detected table 1; row 2; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,3,1,5,PDF page 24; detected table 1; row 3; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,3,2,JALNA,PDF page 24; detected table 1; row 3; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,3,3,0,PDF page 24; detected table 1; row 3; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,3,4,3.3,PDF page 24; detected table 1; row 3; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,3,5,-100%,PDF page 24; detected table 1; row 3; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,3,6,NR,PDF page 24; detected table 1; row 3; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,3,7,276.5,PDF page 24; detected table 1; row 3; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,3,8,479.5,PDF page 24; detected table 1; row 3; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,3,9,-42%,PDF page 24; detected table 1; row 3; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,3,10,D,PDF page 24; detected table 1; row 3; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,4,1,6,PDF page 24; detected table 1; row 4; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,4,2,LATUR,PDF page 24; detected table 1; row 4; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,4,3,0.5,PDF page 24; detected table 1; row 4; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,4,4,4.6,PDF page 24; detected table 1; row 4; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,4,5,-90%,PDF page 24; detected table 1; row 4; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,4,6,LD,PDF page 24; detected table 1; row 4; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,4,7,360.9,PDF page 24; detected table 1; row 4; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,4,8,519.3,PDF page 24; detected table 1; row 4; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,4,9,-31%,PDF page 24; detected table 1; row 4; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,4,10,D,PDF page 24; detected table 1; row 4; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,5,1,7,PDF page 24; detected table 1; row 5; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,5,2,NANDED,PDF page 24; detected table 1; row 5; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,5,3,1.1,PDF page 24; detected table 1; row 5; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,5,4,3.8,PDF page 24; detected table 1; row 5; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,5,5,-70%,PDF page 24; detected table 1; row 5; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,5,6,LD,PDF page 24; detected table 1; row 5; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,5,7,449.4,PDF page 24; detected table 1; row 5; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,5,8,655.6,PDF page 24; detected table 1; row 5; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,5,9,-31%,PDF page 24; detected table 1; row 5; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,5,10,D,PDF page 24; detected table 1; row 5; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,6,1,8,PDF page 24; detected table 1; row 6; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,6,2,PARBHANI,PDF page 24; detected table 1; row 6; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,6,3,0.3,PDF page 24; detected table 1; row 6; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,6,4,3.9,PDF page 24; detected table 1; row 6; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,6,5,-91%,PDF page 24; detected table 1; row 6; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,6,6,LD,PDF page 24; detected table 1; row 6; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,6,7,356.6,PDF page 24; detected table 1; row 6; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,6,8,568,PDF page 24; detected table 1; row 6; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,6,9,-37%,PDF page 24; detected table 1; row 6; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,6,10,D,PDF page 24; detected table 1; row 6; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,7,1,,PDF page 24; detected table 1; row 7; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,7,2,VIDARBHA,PDF page 24; detected table 1; row 7; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,7,3,2.5,PDF page 24; detected table 1; row 7; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,7,4,8.7,PDF page 24; detected table 1; row 7; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,7,5,-71%,PDF page 24; detected table 1; row 7; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,7,6,LD,PDF page 24; detected table 1; row 7; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,7,7,591.7,PDF page 24; detected table 1; row 7; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,7,8,821.7,PDF page 24; detected table 1; row 7; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,7,9,-28%,PDF page 24; detected table 1; row 7; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,7,10,D,PDF page 24; detected table 1; row 7; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,8,1,1,PDF page 24; detected table 1; row 8; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,8,2,AKOLA,PDF page 24; detected table 1; row 8; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,8,3,1.9,PDF page 24; detected table 1; row 8; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,8,4,4.3,PDF page 24; detected table 1; row 8; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,8,5,-56%,PDF page 24; detected table 1; row 8; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,8,6,D,PDF page 24; detected table 1; row 8; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,8,7,360.9,PDF page 24; detected table 1; row 8; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,8,8,606.8,PDF page 24; detected table 1; row 8; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,8,9,-41%,PDF page 24; detected table 1; row 8; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,8,10,D,PDF page 24; detected table 1; row 8; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,9,1,2,PDF page 24; detected table 1; row 9; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,9,2,AMRAOTI,PDF page 24; detected table 1; row 9; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,9,3,4.2,PDF page 24; detected table 1; row 9; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,9,4,8.1,PDF page 24; detected table 1; row 9; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,9,5,-48%,PDF page 24; detected table 1; row 9; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,9,6,D,PDF page 24; detected table 1; row 9; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,9,7,410.5,PDF page 24; detected table 1; row 9; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,9,8,717.4,PDF page 24; detected table 1; row 9; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,9,9,-43%,PDF page 24; detected table 1; row 9; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,9,10,D,PDF page 24; detected table 1; row 9; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,24,1,10,1,3,PDF page 24; detected table 1; row 10; column 1,review_required
